"title","tag"
"Add-VSSageMakerWorkteamMemberDefinition","resource-property-types"
"Add-VSSageMakerWorkteamNotificationConfiguration","resource-property-types"
"Add-VSSecretsManagerRotationScheduleRotationRules","resource-property-types"
"Add-VSSecretsManagerSecretGenerateSecretString","resource-property-types"
"Add-VSServiceCatalogCloudFormationProductProvisioningArtifactProperties","resource-property-types"
"Add-VSServiceCatalogCloudFormationProvisionedProductProvisioningParameter","resource-property-types"
"Add-VSServiceCatalogCloudFormationProvisionedProductProvisioningPreferences","resource-property-types"
"Add-VSServiceDiscoveryServiceDnsConfig","resource-property-types"
"Add-VSServiceDiscoveryServiceDnsRecord","resource-property-types"
"Add-VSServiceDiscoveryServiceHealthCheckConfig","resource-property-types"
"Add-VSServiceDiscoveryServiceHealthCheckCustomConfig","resource-property-types"
"Add-VSSESConfigurationSetEventDestinationCloudWatchDestination","resource-property-types"
"Add-VSSESConfigurationSetEventDestinationDimensionConfiguration","resource-property-types"
"Add-VSSESConfigurationSetEventDestinationEventDestination","resource-property-types"
"Add-VSSESConfigurationSetEventDestinationKinesisFirehoseDestination","resource-property-types"
"Add-VSSESReceiptFilterFilter","resource-property-types"
"Add-VSSESReceiptFilterIpFilter","resource-property-types"
"Add-VSSESReceiptRuleAction","resource-property-types"
"Add-VSSESReceiptRuleAddHeaderAction","resource-property-types"
"Add-VSSESReceiptRuleBounceAction","resource-property-types"
"Add-VSSESReceiptRuleLambdaAction","resource-property-types"
"Add-VSSESReceiptRuleRule","resource-property-types"
"Add-VSSESReceiptRuleS3Action","resource-property-types"
"Add-VSSESReceiptRuleSNSAction","resource-property-types"
"Add-VSSESReceiptRuleStopAction","resource-property-types"
"Add-VSSESReceiptRuleWorkmailAction","resource-property-types"
"Add-VSSESTemplateTemplate","resource-property-types"
"Add-VSSNSTopicSubscription","resource-property-types"
"Add-VSSSMAssociationInstanceAssociationOutputLocation","resource-property-types"
"Add-VSSSMAssociationParameterValues","resource-property-types"
"Add-VSSSMAssociationS3OutputLocation","resource-property-types"
"Add-VSSSMAssociationTarget","resource-property-types"
"Add-VSSSMMaintenanceWindowTargetTargets","resource-property-types"
"Add-VSSSMMaintenanceWindowTaskLoggingInfo","resource-property-types"
"Add-VSSSMMaintenanceWindowTaskMaintenanceWindowAutomationParameters","resource-property-types"
"Add-VSSSMMaintenanceWindowTaskMaintenanceWindowLambdaParameters","resource-property-types"
"Add-VSSSMMaintenanceWindowTaskMaintenanceWindowRunCommandParameters","resource-property-types"
"Add-VSSSMMaintenanceWindowTaskMaintenanceWindowStepFunctionsParameters","resource-property-types"
"Add-VSSSMMaintenanceWindowTaskNotificationConfig","resource-property-types"
"Add-VSSSMMaintenanceWindowTaskTarget","resource-property-types"
"Add-VSSSMMaintenanceWindowTaskTaskInvocationParameters","resource-property-types"
"Add-VSSSMPatchBaselinePatchFilter","resource-property-types"
"Add-VSSSMPatchBaselinePatchFilterGroup","resource-property-types"
"Add-VSSSMPatchBaselinePatchSource","resource-property-types"
"Add-VSSSMPatchBaselinePatchStringDate","resource-property-types"
"Add-VSSSMPatchBaselineRule","resource-property-types"
"Add-VSSSMPatchBaselineRuleGroup","resource-property-types"
"Add-VSSSMResourceDataSyncAwsOrganizationsSource","resource-property-types"
"Add-VSSSMResourceDataSyncS3Destination","resource-property-types"
"Add-VSSSMResourceDataSyncSyncSource","resource-property-types"
"Add-VSStepFunctionsActivityTagsEntry","resource-property-types"
"Add-VSStepFunctionsStateMachineCloudWatchLogsLogGroup","resource-property-types"
"Add-VSStepFunctionsStateMachineLogDestination","resource-property-types"
"Add-VSStepFunctionsStateMachineLoggingConfiguration","resource-property-types"
"Add-VSStepFunctionsStateMachineTagsEntry","resource-property-types"
"Add-VSSyntheticsCanaryCode","resource-property-types"
"Add-VSSyntheticsCanaryRunConfig","resource-property-types"
"Add-VSSyntheticsCanarySchedule","resource-property-types"
"Add-VSSyntheticsCanaryVPCConfig","resource-property-types"
"Add-VSTag","resource-property-types"
"Add-VSTransferServerEndpointDetails","resource-property-types"
"Add-VSTransferServerIdentityProviderDetails","resource-property-types"
"Add-VSTransferServerProtocol","resource-property-types"
"Add-VSTransferUserHomeDirectoryMapEntry","resource-property-types"
"Add-VSTransferUserSshPublicKey","resource-property-types"
"Add-VSWAFByteMatchSetByteMatchTuple","resource-property-types"
"Add-VSWAFByteMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFIPSetIPSetDescriptor","resource-property-types"
"Add-VSWAFRegionalByteMatchSetByteMatchTuple","resource-property-types"
"Add-VSWAFRegionalByteMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFRegionalGeoMatchSetGeoMatchConstraint","resource-property-types"
"Add-VSWAFRegionalIPSetIPSetDescriptor","resource-property-types"
"Add-VSWAFRegionalRateBasedRulePredicate","resource-property-types"
"Add-VSWAFRegionalRulePredicate","resource-property-types"
"Add-VSWAFRegionalSizeConstraintSetFieldToMatch","resource-property-types"
"Add-VSWAFRegionalSizeConstraintSetSizeConstraint","resource-property-types"
"Add-VSWAFRegionalSqlInjectionMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFRegionalSqlInjectionMatchSetSqlInjectionMatchTuple","resource-property-types"
"Add-VSWAFRegionalWebACLAction","resource-property-types"
"Add-VSWAFRegionalWebACLRule","resource-property-types"
"Add-VSWAFRegionalXssMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFRegionalXssMatchSetXssMatchTuple","resource-property-types"
"Add-VSWAFRulePredicate","resource-property-types"
"Add-VSWAFSizeConstraintSetFieldToMatch","resource-property-types"
"Add-VSWAFSizeConstraintSetSizeConstraint","resource-property-types"
"Add-VSWAFSqlInjectionMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFSqlInjectionMatchSetSqlInjectionMatchTuple","resource-property-types"
"Add-VSWAFv2IPSetIPAddresses","resource-property-types"
"Add-VSWAFv2IPSetTagList","resource-property-types"
"Add-VSWAFv2RegexPatternSetRegex","resource-property-types"
"Add-VSWAFv2RegexPatternSetRegularExpressionList","resource-property-types"
"Add-VSWAFv2RegexPatternSetTagList","resource-property-types"
"Add-VSWAFv2RuleGroupAllowAction","resource-property-types"
"Add-VSWAFv2RuleGroupAllQueryArguments","resource-property-types"
"Add-VSWAFv2RuleGroupAndStatementOne","resource-property-types"
"Add-VSWAFv2RuleGroupAndStatementTwo","resource-property-types"
"Add-VSWAFv2RuleGroupBlockAction","resource-property-types"
"Add-VSWAFv2RuleGroupBody","resource-property-types"
"Add-VSWAFv2RuleGroupByteMatchStatement","resource-property-types"
"Add-VSWAFv2RuleGroupCountAction","resource-property-types"
"Add-VSWAFv2RuleGroupCountryCodes","resource-property-types"
"Add-VSWAFv2RuleGroupFieldToMatch","resource-property-types"
"Add-VSWAFv2RuleGroupGeoMatchStatement","resource-property-types"
"Add-VSWAFv2RuleGroupIPSetReferenceStatement","resource-property-types"
"Add-VSWAFv2RuleGroupMethod","resource-property-types"
"Add-VSWAFv2RuleGroupNotStatementOne","resource-property-types"
"Add-VSWAFv2RuleGroupNotStatementTwo","resource-property-types"
"Add-VSWAFv2RuleGroupOrStatementOne","resource-property-types"
"Add-VSWAFv2RuleGroupOrStatementTwo","resource-property-types"
"Add-VSWAFv2RuleGroupQueryString","resource-property-types"
"Add-VSWAFv2RuleGroupRateBasedStatementOne","resource-property-types"
"Add-VSWAFv2RuleGroupRateBasedStatementTwo","resource-property-types"
"Add-VSWAFv2RuleGroupRegexPatternSetReferenceStatement","resource-property-types"
"Add-VSWAFv2RuleGroupRule","resource-property-types"
"Add-VSWAFv2RuleGroupRuleAction","resource-property-types"
"Add-VSWAFv2RuleGroupRules","resource-property-types"
"Add-VSWAFv2RuleGroupSingleHeader","resource-property-types"
"Add-VSWAFv2RuleGroupSingleQueryArgument","resource-property-types"
"Add-VSWAFv2RuleGroupSizeConstraintStatement","resource-property-types"
"Add-VSWAFv2RuleGroupSqliMatchStatement","resource-property-types"
"Add-VSWAFv2RuleGroupStatementOne","resource-property-types"
"Add-VSWAFv2RuleGroupStatementThree","resource-property-types"
"Add-VSWAFv2RuleGroupStatementThrees","resource-property-types"
"Add-VSWAFv2RuleGroupStatementTwo","resource-property-types"
"Add-VSWAFv2RuleGroupStatementTwos","resource-property-types"
"Add-VSWAFv2RuleGroupTagList","resource-property-types"
"Add-VSWAFv2RuleGroupTextTransformation","resource-property-types"
"Add-VSWAFv2RuleGroupTextTransformations","resource-property-types"
"Add-VSWAFv2RuleGroupUriPath","resource-property-types"
"Add-VSWAFv2RuleGroupVisibilityConfig","resource-property-types"
"Add-VSWAFv2RuleGroupXssMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLAllowAction","resource-property-types"
"Add-VSWAFv2WebACLAllQueryArguments","resource-property-types"
"Add-VSWAFv2WebACLAndStatementOne","resource-property-types"
"Add-VSWAFv2WebACLAndStatementTwo","resource-property-types"
"Add-VSWAFv2WebACLBlockAction","resource-property-types"
"Add-VSWAFv2WebACLBody","resource-property-types"
"Add-VSWAFv2WebACLByteMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLCountAction","resource-property-types"
"Add-VSWAFv2WebACLCountryCodes","resource-property-types"
"Add-VSWAFv2WebACLDefaultAction","resource-property-types"
"Add-VSWAFv2WebACLExcludedRule","resource-property-types"
"Add-VSWAFv2WebACLExcludedRules","resource-property-types"
"Add-VSWAFv2WebACLFieldToMatch","resource-property-types"
"Add-VSWAFv2WebACLGeoMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLIPSetReferenceStatement","resource-property-types"
"Add-VSWAFv2WebACLManagedRuleGroupStatement","resource-property-types"
"Add-VSWAFv2WebACLMethod","resource-property-types"
"Add-VSWAFv2WebACLNoneAction","resource-property-types"
"Add-VSWAFv2WebACLNotStatementOne","resource-property-types"
"Add-VSWAFv2WebACLNotStatementTwo","resource-property-types"
"Add-VSWAFv2WebACLOrStatementOne","resource-property-types"
"Add-VSWAFv2WebACLOrStatementTwo","resource-property-types"
"Add-VSWAFv2WebACLOverrideAction","resource-property-types"
"Add-VSWAFv2WebACLQueryString","resource-property-types"
"Add-VSWAFv2WebACLRateBasedStatementOne","resource-property-types"
"Add-VSWAFv2WebACLRateBasedStatementTwo","resource-property-types"
"Add-VSWAFv2WebACLRegexPatternSetReferenceStatement","resource-property-types"
"Add-VSWAFv2WebACLRule","resource-property-types"
"Add-VSWAFv2WebACLRuleAction","resource-property-types"
"Add-VSWAFv2WebACLRuleGroupReferenceStatement","resource-property-types"
"Add-VSWAFv2WebACLRules","resource-property-types"
"Add-VSWAFv2WebACLSingleHeader","resource-property-types"
"Add-VSWAFv2WebACLSingleQueryArgument","resource-property-types"
"Add-VSWAFv2WebACLSizeConstraintStatement","resource-property-types"
"Add-VSWAFv2WebACLSqliMatchStatement","resource-property-types"
"Add-VSWAFv2WebACLStatementOne","resource-property-types"
"Add-VSWAFv2WebACLStatementThree","resource-property-types"
"Add-VSWAFv2WebACLStatementThrees","resource-property-types"
"Add-VSWAFv2WebACLStatementTwo","resource-property-types"
"Add-VSWAFv2WebACLStatementTwos","resource-property-types"
"Add-VSWAFv2WebACLTagList","resource-property-types"
"Add-VSWAFv2WebACLTextTransformation","resource-property-types"
"Add-VSWAFv2WebACLTextTransformations","resource-property-types"
"Add-VSWAFv2WebACLUriPath","resource-property-types"
"Add-VSWAFv2WebACLVisibilityConfig","resource-property-types"
"Add-VSWAFv2WebACLXssMatchStatement","resource-property-types"
"Add-VSWAFWebACLActivatedRule","resource-property-types"
"Add-VSWAFWebACLWafAction","resource-property-types"
"Add-VSWAFXssMatchSetFieldToMatch","resource-property-types"
"Add-VSWAFXssMatchSetXssMatchTuple","resource-property-types"
"Add-VSWorkSpacesWorkspaceWorkspaceProperties","resource-property-types"
"New-VSAccessAnalyzerAnalyzer","resource-types"
"New-VSACMPCACertificate","resource-types"
"New-VSACMPCACertificateAuthority","resource-types"
"New-VSACMPCACertificateAuthorityActivation","resource-types"
"New-VSAlexaASKSkill","resource-types"
"New-VSAmazonMQBroker","resource-types"
"New-VSAmazonMQConfiguration","resource-types"
"New-VSAmazonMQConfigurationAssociation","resource-types"
"New-VSAmplifyApp","resource-types"
"New-VSAmplifyBranch","resource-types"
"New-VSAmplifyDomain","resource-types"
"New-VSApiGatewayAccount","resource-types"
"New-VSApiGatewayApiKey","resource-types"
"New-VSApiGatewayAuthorizer","resource-types"
"New-VSApiGatewayBasePathMapping","resource-types"
"New-VSApiGatewayClientCertificate","resource-types"
"New-VSApiGatewayDeployment","resource-types"
"New-VSApiGatewayDocumentationPart","resource-types"
"New-VSApiGatewayDocumentationVersion","resource-types"
"New-VSApiGatewayDomainName","resource-types"
"New-VSApiGatewayGatewayResponse","resource-types"
"New-VSApiGatewayMethod","resource-types"
"New-VSApiGatewayModel","resource-types"
"New-VSApiGatewayRequestValidator","resource-types"
"New-VSApiGatewayResource","resource-types"
"New-VSApiGatewayRestApi","resource-types"
"New-VSApiGatewayStage","resource-types"
"New-VSApiGatewayUsagePlan","resource-types"
"New-VSApiGatewayUsagePlanKey","resource-types"
"New-VSApiGatewayV2Api","resource-types"
"New-VSApiGatewayV2ApiMapping","resource-types"
"New-VSApiGatewayV2Authorizer","resource-types"
"New-VSApiGatewayV2Deployment","resource-types"
"New-VSApiGatewayV2DomainName","resource-types"
"New-VSApiGatewayV2Integration","resource-types"
"New-VSApiGatewayV2IntegrationResponse","resource-types"
"New-VSApiGatewayV2Model","resource-types"
"New-VSApiGatewayV2Route","resource-types"
"New-VSApiGatewayV2RouteResponse","resource-types"
"New-VSApiGatewayV2Stage","resource-types"
"New-VSApiGatewayVpcLink","resource-types"
"New-VSAppConfigApplication","resource-types"
"New-VSAppConfigConfigurationProfile","resource-types"
"New-VSAppConfigDeployment","resource-types"
"New-VSAppConfigDeploymentStrategy","resource-types"
"New-VSAppConfigEnvironment","resource-types"
"New-VSApplicationAutoScalingScalableTarget","resource-types"
"New-VSApplicationAutoScalingScalingPolicy","resource-types"
"New-VSAppMeshMesh","resource-types"
"New-VSAppMeshRoute","resource-types"
"New-VSAppMeshVirtualNode","resource-types"
"New-VSAppMeshVirtualRouter","resource-types"
"New-VSAppMeshVirtualService","resource-types"
"New-VSAppStreamDirectoryConfig","resource-types"
"New-VSAppStreamFleet","resource-types"
"New-VSAppStreamImageBuilder","resource-types"
"New-VSAppStreamStack","resource-types"
"New-VSAppStreamStackFleetAssociation","resource-types"
"New-VSAppStreamStackUserAssociation","resource-types"
"New-VSAppStreamUser","resource-types"
"New-VSAppSyncApiCache","resource-types"
"New-VSAppSyncApiKey","resource-types"
"New-VSAppSyncDataSource","resource-types"
"New-VSAppSyncFunctionConfiguration","resource-types"
"New-VSAppSyncGraphQLApi","resource-types"
"New-VSAppSyncGraphQLSchema","resource-types"
"New-VSAppSyncResolver","resource-types"
"New-VSAthenaNamedQuery","resource-types"
"New-VSAthenaWorkGroup","resource-types"
"New-VSAutoScalingAutoScalingGroup","resource-types"
"New-VSAutoScalingLaunchConfiguration","resource-types"
"New-VSAutoScalingLifecycleHook","resource-types"
"New-VSAutoScalingPlansScalingPlan","resource-types"
"New-VSAutoScalingScalingPolicy","resource-types"
"New-VSAutoScalingScheduledAction","resource-types"
"New-VSBackupBackupPlan","resource-types"
"New-VSBackupBackupSelection","resource-types"
"New-VSBackupBackupVault","resource-types"
"New-VSBatchComputeEnvironment","resource-types"
"New-VSBatchJobDefinition","resource-types"
"New-VSBatchJobQueue","resource-types"
"New-VSBudgetsBudget","resource-types"
"New-VSCassandraKeyspace","resource-types"
"New-VSCassandraTable","resource-types"
"New-VSCECostCategory","resource-types"
"New-VSCertificateManagerCertificate","resource-types"
"New-VSChatbotSlackChannelConfiguration","resource-types"
"New-VSCloud9EnvironmentEC2","resource-types"
"New-VSCloudFormationCustomResource","resource-types"
"New-VSCloudFormationMacro","resource-types"
"New-VSCloudFormationStack","resource-types"
"New-VSCloudFormationWaitCondition","resource-types"
"New-VSCloudFormationWaitConditionHandle","resource-types"
"New-VSCloudFrontCloudFrontOriginAccessIdentity","resource-types"
"New-VSCloudFrontDistribution","resource-types"
"New-VSCloudFrontStreamingDistribution","resource-types"
"New-VSCloudTrailTrail","resource-types"
"New-VSCloudWatchAlarm","resource-types"
"New-VSCloudWatchAnomalyDetector","resource-types"
"New-VSCloudWatchCompositeAlarm","resource-types"
"New-VSCloudWatchDashboard","resource-types"
"New-VSCloudWatchInsightRule","resource-types"
"New-VSCodeBuildProject","resource-types"
"New-VSCodeBuildReportGroup","resource-types"
"New-VSCodeBuildSourceCredential","resource-types"
"New-VSCodeCommitRepository","resource-types"
"New-VSCodeDeployApplication","resource-types"
"New-VSCodeDeployDeploymentConfig","resource-types"
"New-VSCodeDeployDeploymentGroup","resource-types"
"New-VSCodeGuruProfilerProfilingGroup","resource-types"
"New-VSCodePipelineCustomActionType","resource-types"
"New-VSCodePipelinePipeline","resource-types"
"New-VSCodePipelineWebhook","resource-types"
"New-VSCodeStarConnectionsConnection","resource-types"
"New-VSCodeStarGitHubRepository","resource-types"
"New-VSCodeStarNotificationsNotificationRule","resource-types"
"New-VSCognitoIdentityPool","resource-types"
"New-VSCognitoIdentityPoolRoleAttachment","resource-types"
"New-VSCognitoUserPool","resource-types"
"New-VSCognitoUserPoolClient","resource-types"
"New-VSCognitoUserPoolDomain","resource-types"
"New-VSCognitoUserPoolGroup","resource-types"
"New-VSCognitoUserPoolIdentityProvider","resource-types"
"New-VSCognitoUserPoolResourceServer","resource-types"
"New-VSCognitoUserPoolRiskConfigurationAttachment","resource-types"
"New-VSCognitoUserPoolUICustomizationAttachment","resource-types"
"New-VSCognitoUserPoolUser","resource-types"
"New-VSCognitoUserPoolUserToGroupAttachment","resource-types"
"New-VSConfigAggregationAuthorization","resource-types"
"New-VSConfigConfigRule","resource-types"
"New-VSConfigConfigurationAggregator","resource-types"
"New-VSConfigConfigurationRecorder","resource-types"
"New-VSConfigConformancePack","resource-types"
"New-VSConfigDeliveryChannel","resource-types"
"New-VSConfigOrganizationConfigRule","resource-types"
"New-VSConfigOrganizationConformancePack","resource-types"
"New-VSConfigRemediationConfiguration","resource-types"
"New-VSDataPipelinePipeline","resource-types"
"New-VSDAXCluster","resource-types"
"New-VSDAXParameterGroup","resource-types"
"New-VSDAXSubnetGroup","resource-types"
"New-VSDetectiveGraph","resource-types"
"New-VSDetectiveMemberInvitation","resource-types"
"New-VSDirectoryServiceMicrosoftAD","resource-types"
"New-VSDirectoryServiceSimpleAD","resource-types"
"New-VSDLMLifecyclePolicy","resource-types"
"New-VSDMSCertificate","resource-types"
"New-VSDMSEndpoint","resource-types"
"New-VSDMSEventSubscription","resource-types"
"New-VSDMSReplicationInstance","resource-types"
"New-VSDMSReplicationSubnetGroup","resource-types"
"New-VSDMSReplicationTask","resource-types"
"New-VSDocDBDBCluster","resource-types"
"New-VSDocDBDBClusterParameterGroup","resource-types"
"New-VSDocDBDBInstance","resource-types"
"New-VSDocDBDBSubnetGroup","resource-types"
"New-VSDynamoDBTable","resource-types"
"New-VSEC2CapacityReservation","resource-types"
"New-VSEC2ClientVpnAuthorizationRule","resource-types"
"New-VSEC2ClientVpnEndpoint","resource-types"
"New-VSEC2ClientVpnRoute","resource-types"
"New-VSEC2ClientVpnTargetNetworkAssociation","resource-types"
"New-VSEC2CustomerGateway","resource-types"
"New-VSEC2DHCPOptions","resource-types"
"New-VSEC2EC2Fleet","resource-types"
"New-VSEC2EgressOnlyInternetGateway","resource-types"
"New-VSEC2EIP","resource-types"
"New-VSEC2EIPAssociation","resource-types"
"New-VSEC2FlowLog","resource-types"
"New-VSEC2GatewayRouteTableAssociation","resource-types"
"New-VSEC2Host","resource-types"
"New-VSEC2Instance","resource-types"
"New-VSEC2InternetGateway","resource-types"
"New-VSEC2LaunchTemplate","resource-types"
"New-VSEC2LocalGatewayRoute","resource-types"
"New-VSEC2LocalGatewayRouteTableVPCAssociation","resource-types"
"New-VSEC2NatGateway","resource-types"
"New-VSEC2NetworkAcl","resource-types"
"New-VSEC2NetworkAclEntry","resource-types"
"New-VSEC2NetworkInterface","resource-types"
"New-VSEC2NetworkInterfaceAttachment","resource-types"
"New-VSEC2NetworkInterfacePermission","resource-types"
"New-VSEC2PlacementGroup","resource-types"
"New-VSEC2Route","resource-types"
"New-VSEC2RouteTable","resource-types"
"New-VSEC2SecurityGroup","resource-types"
"New-VSEC2SecurityGroupEgress","resource-types"
"New-VSEC2SecurityGroupIngress","resource-types"
"New-VSEC2SpotFleet","resource-types"
"New-VSEC2Subnet","resource-types"
"New-VSEC2SubnetCidrBlock","resource-types"
"New-VSEC2SubnetNetworkAclAssociation","resource-types"
"New-VSEC2SubnetRouteTableAssociation","resource-types"
"New-VSEC2TrafficMirrorFilter","resource-types"
"New-VSEC2TrafficMirrorFilterRule","resource-types"
"New-VSEC2TrafficMirrorSession","resource-types"
"New-VSEC2TrafficMirrorTarget","resource-types"
"New-VSEC2TransitGateway","resource-types"
"New-VSEC2TransitGatewayAttachment","resource-types"
"New-VSEC2TransitGatewayRoute","resource-types"
"New-VSEC2TransitGatewayRouteTable","resource-types"
"New-VSEC2TransitGatewayRouteTableAssociation","resource-types"
"New-VSEC2TransitGatewayRouteTablePropagation","resource-types"
"New-VSEC2TrunkInterfaceAssociation","resource-types"
"New-VSEC2Volume","resource-types"
"New-VSEC2VolumeAttachment","resource-types"
"New-VSEC2VPC","resource-types"
"New-VSEC2VPCCidrBlock","resource-types"
"New-VSEC2VPCDHCPOptionsAssociation","resource-types"
"New-VSEC2VPCEndpoint","resource-types"
"New-VSEC2VPCEndpointConnectionNotification","resource-types"
"New-VSEC2VPCEndpointService","resource-types"
"New-VSEC2VPCEndpointServicePermissions","resource-types"
"New-VSEC2VPCGatewayAttachment","resource-types"
"New-VSEC2VPCPeeringConnection","resource-types"
"New-VSEC2VPNConnection","resource-types"
"New-VSEC2VPNConnectionRoute","resource-types"
"New-VSEC2VPNGateway","resource-types"
"New-VSEC2VPNGatewayRoutePropagation","resource-types"
"New-VSECRRepository","resource-types"
"New-VSECSCluster","resource-types"
"New-VSECSPrimaryTaskSet","resource-types"
"New-VSECSService","resource-types"
"New-VSECSTaskDefinition","resource-types"
"New-VSECSTaskSet","resource-types"
"New-VSEFSFileSystem","resource-types"
"New-VSEFSMountTarget","resource-types"
"New-VSEKSCluster","resource-types"
"New-VSEKSNodegroup","resource-types"
"New-VSElastiCacheCacheCluster","resource-types"
"New-VSElastiCacheParameterGroup","resource-types"
"New-VSElastiCacheReplicationGroup","resource-types"
"New-VSElastiCacheSecurityGroup","resource-types"
"New-VSElastiCacheSecurityGroupIngress","resource-types"
"New-VSElastiCacheSubnetGroup","resource-types"
"New-VSElasticBeanstalkApplication","resource-types"
"New-VSElasticBeanstalkApplicationVersion","resource-types"
"New-VSElasticBeanstalkConfigurationTemplate","resource-types"
"New-VSElasticBeanstalkEnvironment","resource-types"
"New-VSElasticLoadBalancingLoadBalancer","resource-types"
"New-VSElasticLoadBalancingV2Listener","resource-types"
"New-VSElasticLoadBalancingV2ListenerCertificate","resource-types"
"New-VSElasticLoadBalancingV2ListenerRule","resource-types"
"New-VSElasticLoadBalancingV2LoadBalancer","resource-types"
"New-VSElasticLoadBalancingV2TargetGroup","resource-types"
"New-VSElasticsearchDomain","resource-types"
"New-VSEMRCluster","resource-types"
"New-VSEMRInstanceFleetConfig","resource-types"
"New-VSEMRInstanceGroupConfig","resource-types"
"New-VSEMRSecurityConfiguration","resource-types"
"New-VSEMRStep","resource-types"
"New-VSEventSchemasDiscoverer","resource-types"
"New-VSEventSchemasRegistry","resource-types"
"New-VSEventSchemasRegistryPolicy","resource-types"
"New-VSEventSchemasSchema","resource-types"
"New-VSEventsEventBus","resource-types"
"New-VSEventsEventBusPolicy","resource-types"
"New-VSEventsRule","resource-types"
"New-VSFMSNotificationChannel","resource-types"
"New-VSFMSPolicy","resource-types"
"New-VSFSxFileSystem","resource-types"
"New-VSGameLiftAlias","resource-types"
"New-VSGameLiftBuild","resource-types"
"New-VSGameLiftFleet","resource-types"
"New-VSGameLiftGameSessionQueue","resource-types"
"New-VSGameLiftMatchmakingConfiguration","resource-types"
"New-VSGameLiftMatchmakingRuleSet","resource-types"
"New-VSGameLiftScript","resource-types"
"New-VSGlueClassifier","resource-types"
"New-VSGlueConnection","resource-types"
"New-VSGlueCrawler","resource-types"
"New-VSGlueDatabase","resource-types"
"New-VSGlueDataCatalogEncryptionSettings","resource-types"
"New-VSGlueDevEndpoint","resource-types"
"New-VSGlueJob","resource-types"
"New-VSGlueMLTransform","resource-types"
"New-VSGluePartition","resource-types"
"New-VSGlueSecurityConfiguration","resource-types"
"New-VSGlueTable","resource-types"
"New-VSGlueTrigger","resource-types"
"New-VSGlueWorkflow","resource-types"
"New-VSGreengrassConnectorDefinition","resource-types"
"New-VSGreengrassConnectorDefinitionVersion","resource-types"
"New-VSGreengrassCoreDefinition","resource-types"
"New-VSGreengrassCoreDefinitionVersion","resource-types"
"New-VSGreengrassDeviceDefinition","resource-types"
"New-VSGreengrassDeviceDefinitionVersion","resource-types"
"New-VSGreengrassFunctionDefinition","resource-types"
"New-VSGreengrassFunctionDefinitionVersion","resource-types"
"New-VSGreengrassGroup","resource-types"
"New-VSGreengrassGroupVersion","resource-types"
"New-VSGreengrassLoggerDefinition","resource-types"
"New-VSGreengrassLoggerDefinitionVersion","resource-types"
"New-VSGreengrassResourceDefinition","resource-types"
"New-VSGreengrassResourceDefinitionVersion","resource-types"
"New-VSGreengrassSubscriptionDefinition","resource-types"
"New-VSGreengrassSubscriptionDefinitionVersion","resource-types"
"New-VSGroundStationConfig","resource-types"
"New-VSGroundStationDataflowEndpointGroup","resource-types"
"New-VSGroundStationMissionProfile","resource-types"
"New-VSGuardDutyDetector","resource-types"
"New-VSGuardDutyFilter","resource-types"
"New-VSGuardDutyIPSet","resource-types"
"New-VSGuardDutyMaster","resource-types"
"New-VSGuardDutyMember","resource-types"
"New-VSGuardDutyThreatIntelSet","resource-types"
"New-VSIAMAccessKey","resource-types"
"New-VSIAMGroup","resource-types"
"New-VSIAMInstanceProfile","resource-types"
"New-VSIAMManagedPolicy","resource-types"
"New-VSIAMPolicy","resource-types"
"New-VSIAMRole","resource-types"
"New-VSIAMServiceLinkedRole","resource-types"
"New-VSIAMUser","resource-types"
"New-VSIAMUserToGroupAddition","resource-types"
"New-VSImageBuilderComponent","resource-types"
"New-VSImageBuilderDistributionConfiguration","resource-types"
"New-VSImageBuilderImage","resource-types"
"New-VSImageBuilderImagePipeline","resource-types"
"New-VSImageBuilderImageRecipe","resource-types"
"New-VSImageBuilderInfrastructureConfiguration","resource-types"
"New-VSInspectorAssessmentTarget","resource-types"
"New-VSInspectorAssessmentTemplate","resource-types"
"New-VSInspectorResourceGroup","resource-types"
"New-VSIoT1ClickDevice","resource-types"
"New-VSIoT1ClickPlacement","resource-types"
"New-VSIoT1ClickProject","resource-types"
"New-VSIoTAnalyticsChannel","resource-types"
"New-VSIoTAnalyticsDataset","resource-types"
"New-VSIoTAnalyticsDatastore","resource-types"
"New-VSIoTAnalyticsPipeline","resource-types"
"New-VSIoTCertificate","resource-types"
"New-VSIoTEventsDetectorModel","resource-types"
"New-VSIoTEventsInput","resource-types"
"New-VSIoTPolicy","resource-types"
"New-VSIoTPolicyPrincipalAttachment","resource-types"
"New-VSIoTThing","resource-types"
"New-VSIoTThingPrincipalAttachment","resource-types"
"New-VSIoTThingsGraphFlowTemplate","resource-types"
"New-VSIoTTopicRule","resource-types"
"New-VSKinesisAnalyticsApplication","resource-types"
"New-VSKinesisAnalyticsApplicationOutput","resource-types"
"New-VSKinesisAnalyticsApplicationReferenceDataSource","resource-types"
"New-VSKinesisAnalyticsV2Application","resource-types"
